airplane,suitcase,0.124668,0.2,0.334355026,3,"airplane,trip,baggage,suitcase",2,"suitcase,trip,airplane",3,"airplane,aircraft,airport,suitcase",2,"airplane,trip,suitcase",3,"airplane,transportation,luggage,suitcase"
airplane,travel,0.172765,0.4,0.238674432,1,"airplane,travel",2,"travel,fly,airplane",4,"airplane,passenger,transportation,tour,travel",1,"airplane,travel",2,"airplane,transportation,travel"
airplane,trip,0.136832,0.43,0.208239138,1,"airplane,trip",1,"trip,airplane",3,"airplane,passenger,transportation,trip",1,"airplane,trip",2,"airplane,transportation,trip"
airplane,wings,0.153278,0.43,0.313458532,1,"airplane,wings",2,"wings,fly,airplane",2,"airplane,plane,wings",1,"airplane,wings",14,"airplane,transportation,taxi,cab,money,million,plenty,groceries,broth,seasoning,tomato,ketchup,robin,sparrow,wings"
apple,autumn,0.079763,0.27,0.203024819,4,"apple,peach,pit,fall,autumn",3,"autumn,brown,green,apple",8,"apple,orchard,pot,dishes,laundry,tide,waves,beach,autumn",2,"apple,tree,autumn",9,"apple,vegetable,broth,seasoning,tomato,berry,orchard,stem,leaf,autumn"
apple,banana,0.133306,0.32,0.531840622,1,"apple,banana",1,"banana,apple",3,"apple,peel,tangerine,banana",1,"apple,banana",1,"apple,banana"
apple,core,-0.001308,0.18,0.082857341,1,"apple,core",1,"core,apple",2,"apple,plum,core",1,"apple,core",13,"apple,vegetable,broth,groceries,plenty,much,money,fee,terms,protractor,math,trigonometry,calculus,core"
apple,fruit,0.23405,0.47,0.641014695,1,"apple,fruit",1,"fruit,apple",2,"apple,citrus,fruit",1,"apple,fruit",5,"apple,vegetable,broth,food,pecan,fruit"
apple,green,0.116212,0.2,0.20656763,1,"apple,green",1,"green,apple",2,"apple,orchard,green",1,"apple,green",9,"apple,vegetable,broth,seasoning,tomato,berry,orchard,seed,shrub,green"
apple,juice,0.152344,0.23,0.447455645,2,"apple,orange,juice",1,"juice,apple",2,"apple,orchard,juice",1,"apple,juice",5,"apple,vegetable,broth,tapioca,tangy,juice"
apple,leaf,0.152344,0.2,0.419632822,2,"apple,tree,leaf",2,"leaf,green,apple",3,"apple,orchard,seed,leaf",2,"apple,green,leaf",8,"apple,vegetable,broth,seasoning,tomato,berry,orchard,stem,leaf"
apple,orange,0.193274,0.42,0.39203459,1,"apple,orange",1,"orange,apple",2,"apple,citrus,orange",1,"apple,orange",6,"apple,vegetable,broth,seasoning,tomato,berry,orange"
apple,orchard,0.305935,0.41,0.537910104,-1,NOT FOUND,,,1,"apple,orchard",1,"apple,orchard",6,"apple,vegetable,broth,seasoning,tomato,berry,orchard"
apple,pie,0.104236,0.47,0.392972976,1,"apple,pie",1,"pie,apple",5,"apple,citrus,blackberry,shortcake,dessert,pie",1,"apple,pie",5,"apple,vegetable,broth,food,baker,pie"
apple,red,0.128357,0.27,0.198348492,1,"apple,red",2,"red,orange,apple",5,"apple,orchard,lily,petals,violet,red",1,"apple,red",6,"apple,vegetable,broth,seasoning,tomato,ketchup,red"
apple,seed,0.133306,0.24,0.244252518,1,"apple,seed",1,"seed,apple",2,"apple,orchard,seed",1,"apple,seed",7,"apple,vegetable,broth,seasoning,tomato,berry,orchard,seed"
apple,teacher,-0.001366,0.07,0.152821228,4,"apple,food,lunch,school,teacher",1,"teacher,apple",18,"apple,orchard,pot,dishes,laundry,tide,waves,pebble,jewel,expensive,inexpensive,wager,owe,occupation,profession,student,lesson,educate,teacher",1,"apple,teacher",8,"apple,vegetable,broth,food,gourmet,good,recommend,assist,teacher"
apple,tree,0.051214,0.47,0.414281756,1,"apple,tree",2,"tree,green,apple",15,"apple,citrus,blackberry,shortcake,dessert,delicious,dinner,sandwich,cauliflower,parsley,stench,smoke,marijuana,lawn,trees,tree",1,"apple,tree",7,"apple,vegetable,broth,seasoning,tomato,berry,orchard,tree"
apple,worm,-0.001892,0.14,0.270534247,1,"apple,worm",1,"worm,apple",10,"apple,orchard,pot,dishes,laundry,tide,seashore,reef,lake,pole,worm",1,"apple,worm",14,"apple,vegetable,broth,food,gourmet,good,manners,bad,unlawful,sheriff,deputy,vet,animal,snail,worm"
ax,chop,0.18129,0.51,0.469373792,1,"ax,chop",1,"chop,ax",2,"ax,hatchet,chop",1,"ax,chop",16,"ax,hatchet,brawl,disagreement,despise,honesty,truthful,gourmet,food,seasoning,tomato,berry,orchard,tree,lumber,jigsaw,chop"
ax,cut,0.204261,0.41,0.38807404,1,"ax,cut",3,"cut,wood,chop,ax",4,"ax,scissors,operation,stab,cut",1,"ax,cut",16,"ax,hatchet,brawl,disagreement,despise,honesty,truthful,gourmet,food,seasoning,tomato,berry,orchard,seed,shrub,mower,cut"
ax,deodarant,N/A,N/A,N/A,-1,NOT FOUND,,,-1,NOT FOUND,-1,NOT FOUND,-1,NOT FOUND
ax,fire,-0.001722,0.15,0.166215971,2,"ax,wood,fire",4,"fire,water,ice,pick,ax",40,"ax,scissors,operation,infection,flu,kleenex,sob,upset,glad,cheerful,amuse,silly,foolish,intelligent,intellect,learn,lesson,student,profession,occupation,pay,debt,expense,expensive,jewel,pebble,waves,tide,laundry,dishes,pot,cobbler,shortcake,pudding,frosting,frost,chill,warm,hotter,inferno,fire",2,"ax,wood,fire",12,"ax,hatchet,brawl,disagreement,despise,honesty,truthful,gourmet,food,seasoning,hot,volcano,fire"
ax,handle,-0.001816,0.22,0.175173238,1,"ax,handle",3,"handle,lift,pick,ax",23,"ax,scissors,operation,infection,flu,kleenex,sob,upset,glad,cheerful,amuse,silly,foolish,intelligent,intellect,learn,lesson,student,profession,occupation,pay,earn,obtain,handle",1,"ax,handle",15,"ax,hatchet,brawl,disagreement,despise,honesty,truthful,gourmet,food,bouillon,plenty,much,money,cab,car,handle"
ax,log,0.15612,0.57,0.101792499,2,"ax,wood,log",3,"log,wood,chop,ax",34,"ax,scissors,operation,infection,flu,kleenex,sob,upset,glad,cheerful,amuse,silly,foolish,intelligent,intellect,learn,lesson,student,profession,occupation,pay,debt,expense,expensive,jewel,pebble,waves,tide,laundry,dishes,pot,stem,maple,elm,log",2,"ax,wood,log",15,"ax,hatchet,brawl,disagreement,despise,honesty,truthful,gourmet,food,seasoning,tomato,berry,orchard,tree,elm,log"
ax,lumberjack,N/A,0.18,0.27896595,-1,NOT FOUND,,,-1,NOT FOUND,-1,NOT FOUND,-1,NOT FOUND
ax,metal,0.057398,0.08,0.207195446,2,"ax,wood,metal",3,"metal,wood,chop,ax",6,"ax,scissors,operation,wound,bullet,aluminum,metal",2,"ax,wood,metal",12,"ax,hatchet,brawl,disagreement,despise,honesty,truthful,gourmet,food,skillet,foil,aluminum,metal"
ax,murderer,0.160739,0.09,0.189478114,4,"ax,cut,pain,killer,murderer",1,"murderer,ax",5,"ax,scissors,operation,shot,murder,murderer",1,"ax,murderer",10,"ax,hatchet,brawl,disagreement,despise,honesty,truthful,good,worse,horrible,murderer"
ax,spray,-0.001816,0.01,0.168570638,3,"ax,kill,roach,spray",4,"spray,water,ice,pick,ax",51,"ax,scissors,operation,infection,flu,kleenex,sob,upset,glad,cheerful,amuse,silly,foolish,intelligent,intellect,learn,lesson,student,profession,occupation,pay,debt,expense,expensive,jewel,pebble,waves,tide,laundry,dishes,pot,cobbler,shortcake,pudding,frosting,frost,chill,cool,beverage,brandy,rum,throw up,yuck,crude,ghoul,terror,yell,whisper,shut,near,opener,spray",3,"ax,kill,shoot,spray",14,"ax,hatchet,brawl,disagreement,despise,honesty,truthful,gourmet,food,slurp,drink,quench,towel,rinse,spray"
ax,steel,0.055588,0.06,0.169232666,3,"ax,saw,mill,steel",4,"steel,hard,wood,chop,ax",6,"ax,scissors,operation,wound,bullet,copper,steel",2,"ax,sword,steel",11,"ax,hatchet,brawl,disagreement,despise,honesty,truthful,gourmet,food,skillet,foil,steel"
ax,tree,-0.001861,0.45,0.275825322,1,"ax,tree",4,"tree,fort,wood,chop,ax",44,"ax,scissors,operation,infection,flu,kleenex,sob,upset,glad,cheerful,amuse,silly,foolish,intelligent,intellect,learn,lesson,student,profession,occupation,pay,debt,expense,expensive,jewel,pebble,waves,tide,laundry,dishes,pot,cobbler,shortcake,dessert,delicious,dinner,sandwich,cauliflower,parsley,stench,smoke,marijuana,lawn,trees,tree",1,"ax,tree",13,"ax,hatchet,brawl,disagreement,despise,honesty,truthful,gourmet,food,seasoning,tomato,berry,orchard,tree"
ax,wood,0.183219,0.41,0.234561294,1,"ax,wood",2,"wood,chop,ax",35,"ax,scissors,operation,infection,flu,kleenex,sob,upset,glad,cheerful,amuse,silly,foolish,intelligent,intellect,learn,lesson,student,profession,occupation,pay,debt,expense,expensive,jewel,pebble,waves,tide,laundry,dishes,pot,stem,maple,elm,lumber,wood",1,"ax,wood",15,"ax,hatchet,brawl,disagreement,despise,honesty,truthful,gourmet,food,seasoning,tomato,berry,orchard,tree,lumber,wood"
baby,blanket,-0.001251,0.2,0.269549668,4,"baby,mother,love,warmth,blanket",3,"blanket,bed,soft,baby",27,"baby,kid,weep,upset,glad,cheerful,amuse,silly,foolish,intelligent,intellect,learn,lesson,student,profession,occupation,pay,debt,expense,expensive,jewel,pebble,waves,tide,laundry,linen,drowsy,blanket",3,"baby,girl,cover,blanket",19,"baby,infant,son,arrogant,despise,honesty,truthful,gourmet,food,seasoning,tomato,berry,orchard,seed,shrub,hedge,trim,flakes,conditioner,blanket"
baby,bottle,-0.001866,0.2,0.311893731,1,"baby,bottle",1,"bottle,baby",37,"baby,kid,weep,upset,glad,cheerful,amuse,silly,foolish,intelligent,intellect,learn,lesson,student,profession,occupation,pay,debt,expense,expensive,jewel,pebble,waves,tide,laundry,dishes,pot,cobbler,shortcake,pudding,frosting,frost,chill,cool,beverage,brandy,whiskey,bottle",1,"baby,bottle",13,"baby,infant,son,arrogant,despise,honesty,truthful,gourmet,food,slurp,drink,quench,flask,bottle"
baby,cradle,0.204499,0.45,0.294499516,2,"baby,cuddle,cradle",1,"cradle,baby",3,"baby,kid,weep,cradle",1,"baby,cradle",1,"baby,cradle"
baby,crib,-0.000834,0.64,0.528021991,1,"baby,crib",1,"crib,baby",27,"baby,kid,weep,upset,glad,cheerful,amuse,silly,foolish,intelligent,intellect,learn,lesson,student,profession,occupation,pay,debt,expense,expensive,jewel,pebble,waves,tide,laundry,linen,exhausted,crib",1,"baby,crib",16,"baby,infant,son,arrogant,despise,honesty,truthful,gourmet,food,seasoning,tomato,berry,orchard,tree,lumber,termite,crib"
baby,cry,-0.00156,0.52,0.234786436,1,"baby,cry",1,"cry,baby",5,"baby,kid,weep,upset,depressed,cry",1,"baby,cry",2,"baby,infant,cry"
baby,cute,0.106569,0.41,0.355169386,1,"baby,cute",1,"cute,baby",5,"baby,child,female,lady,sexy,cute",1,"baby,cute",1,"baby,cute"
baby,diaper,0.075324,0.66,0.499256164,1,"baby,diaper",1,"diaper,baby",2,"baby,infant,diaper",1,"baby,diaper",11,"baby,infant,son,arrogant,despise,honesty,truthful,gourmet,food,spoon,silverware,diaper"
baby,milk,-0.00177,0.24,0.349372447,3,"baby,rattle,shake,milk",1,"milk,baby",34,"baby,kid,weep,upset,glad,cheerful,amuse,silly,foolish,intelligent,intellect,learn,lesson,student,profession,occupation,pay,debt,expense,expensive,jewel,pebble,waves,tide,laundry,dishes,pot,cobbler,shortcake,pudding,frosting,frost,chill,cool,milk",1,"baby,milk",13,"baby,infant,son,arrogant,despise,honesty,truthful,gourmet,food,slurp,drink,thirst,beverage,milk"
baby,mother,0.062222,0.54,0.583976984,1,"baby,mother",2,"mother,daughter,baby",2,"baby,kid,mother",1,"baby,mother",3,"baby,infant,daughter,mother"
baby,pacify,N/A,0,0.083474174,-1,NOT FOUND,,,-1,NOT FOUND,-1,NOT FOUND,-1,NOT FOUND
baby,small,0.075324,0.15,0.116858207,1,"baby,small",4,"small,little,girl,innocence,baby",43,"baby,kid,weep,upset,glad,cheerful,amuse,silly,foolish,intelligent,intellect,learn,lesson,student,profession,occupation,pay,debt,expense,expensive,jewel,pebble,waves,tide,laundry,dishes,pot,cobbler,shortcake,pudding,frosting,frost,chill,cool,beverage,brandy,rum,throw up,disgusting,nasty,terrific,super,tiny,small",1,"baby,small",6,"baby,infant,son,he,man,midget,small"
baby,sooth,N/A,-0.01,0.102532797,-1,NOT FOUND,,,-1,NOT FOUND,-1,NOT FOUND,-1,NOT FOUND
baby,towel,-0.001818,0.09,0.240722656,3,"baby,diaper,cloth,towel",2,"towel,wipe,baby",25,"baby,kid,weep,upset,glad,cheerful,amuse,silly,foolish,intelligent,intellect,learn,lesson,student,profession,occupation,pay,debt,expense,expensive,jewel,pebble,waves,soak,rinse,towel",2,"baby,wipe,towel",12,"baby,infant,son,arrogant,despise,honesty,truthful,gourmet,food,slurp,drink,quench,towel"
baby,toy,0.209091,0.29,0.315163672,2,"baby,rattle,toy",1,"toy,baby",5,"baby,child,woman,guy,boy,toy",1,"baby,toy",15,"baby,infant,son,arrogant,despise,honesty,truthful,gourmet,food,slurp,drink,pub,bartender,fun,entertainment,toy"
bag,book,0.061191,0.07,0.163421616,2,"bag,carry,book",2,"book,paper,bag",9,"bag,bookbag,desk,assignment,instructions,literature,novel,issue,newsstand,book",2,"bag,case,book",8,"bag,grocery,food,gourmet,truthful,christian,protestant,hymn,book"
bag,computer,-0.002268,0.02,0.074098647,3,"bag,food,apple,computer",2,"computer,chips,bag",39,"bag,bookbag,desk,assignment,lesson,student,profession,occupation,pay,debt,expense,expensive,jewel,pebble,waves,tide,laundry,dishes,pot,cobbler,shortcake,pudding,frosting,frost,chill,cool,beverage,brandy,rum,throw up,yuck,crude,ghoul,terror,yell,sound,trombone,instrument,keyboard,computer",2,"bag,chips,computer",10,"bag,groceries,plenty,much,money,fee,terms,protractor,math,compute,computer"
bag,food,0.055588,0.13,0.154503614,1,"bag,food",2,"food,lunch,bag",24,"bag,bookbag,desk,assignment,lesson,student,profession,occupation,pay,debt,expense,expensive,jewel,pebble,waves,tide,laundry,dishes,pot,cobbler,shortcake,dessert,delicious,dinner,food",1,"bag,food",2,"bag,grocery,food"
bag,groceries,0.145142,0.39,0.344715297,1,"bag,groceries",1,"groceries,bag",13,"bag,bookbag,desk,assignment,lesson,student,profession,occupation,pay,debt,expense,bargain,mall,groceries",1,"bag,groceries",1,"bag,groceries"
bag,hand,-0.001578,0.35,0.234878138,3,"bag,container,holder,hand",3,"hand,hold,carry,bag",40,"bag,bookbag,desk,assignment,lesson,student,profession,occupation,pay,debt,expense,expensive,jewel,pebble,waves,tide,laundry,dishes,pot,cobbler,shortcake,pudding,frosting,frost,chill,cool,beverage,brandy,rum,throw up,yuck,crude,ghoul,terror,yell,whisper,shut,near,distance,leg,hand",2,"bag,handle,hand",9,"bag,broth,seasoning,tomato,ketchup,red,bluejay,bird,finger,hand"
bag,handle,0.052564,0.22,0.103575267,3,"bag,container,holder,handle",1,"handle,bag",11,"bag,bookbag,desk,assignment,lesson,student,profession,occupation,pay,earn,obtain,handle",1,"bag,handle",7,"bag,groceries,plenty,much,money,cab,car,handle"
bag,laptop,N/A,N/A,0.320160061,-1,NOT FOUND,,,-1,NOT FOUND,-1,NOT FOUND,-1,NOT FOUND
bag,paper,-0.001528,0.31,0.233695373,1,"bag,paper",1,"paper,bag",2,"bag,bookbag,paper",1,"bag,paper",10,"bag,grocery,food,gourmet,truthful,christian,protestant,hymn,book,printing,paper"
bag,plastic,0.099446,0.26,0.368633777,2,"bag,container,plastic",1,"plastic,bag",22,"bag,bookbag,desk,assignment,lesson,learn,intellect,intelligent,foolish,silly,amuse,cheerful,glad,upset,sob,kleenex,flu,infection,operation,wound,bullet,tin,plastic",1,"bag,plastic",7,"bag,groceries,plenty,much,money,employment,proposal,plastic"
bag,school,-0.001851,0.13,0.062604651,2,"bag,lunch,school",3,"school,book,paper,bag",5,"bag,bookbag,desk,essay,study,school",2,"bag,paper,school",7,"bag,groceries,plenty,much,money,fee,text,school"
bag,shopping,-0.001183,0.29,0.189171687,1,"bag,shopping",1,"shopping,bag",12,"bag,bookbag,desk,assignment,lesson,student,profession,occupation,pay,debt,expense,sale,shopping",1,"bag,shopping",5,"bag,groceries,plenty,much,money,shopping"
bag,wallet,0.075548,0.44,0.557356238,2,"bag,purse,wallet",2,"wallet,briefcase,bag",2,"bag,handbag,wallet",2,"bag,case,wallet",5,"bag,groceries,plenty,much,money,wallet"
bag,woman,-0.001043,0.22,0.173973665,2,"bag,pocketbook,woman",4,"woman,love,happy,glad,bag",16,"bag,bookbag,desk,assignment,lesson,learn,intellect,intelligent,foolish,silly,amuse,cheerful,glad,upset,weep,child,woman",2,"bag,pocketbook,woman",12,"bag,broth,seasoning,tomato,berry,orchard,tree,lumber,jigsaw,shears,comb,her,woman"
bag,zipper,-0.001366,0.45,0.342612714,4,"bag,shopping,clothes,pants,zipper",3,"zipper,fly,paper,bag",27,"bag,bookbag,desk,assignment,lesson,student,profession,occupation,pay,debt,expense,expensive,jewel,pebble,waves,tide,laundry,dishes,pot,cobbler,shortcake,pudding,frosting,frost,chill,warm,slacks,zipper",3,"bag,paper,flap,zipper",10,"bag,broth,seasoning,tomato,berry,orchard,tree,lumber,stairs,ascend,zipper"
baker,apron,0.141709,0.2,0.223775953,-1,NOT FOUND,,,4,"baker,dessert,yummy,gourmet,apron",2,"baker,chef,apron",8,"baker,food,slurp,drink,quench,towel,bathtub,rake,apron"
baker,bakery,N/A,0.32,0.670773983,-1,NOT FOUND,,,-1,NOT FOUND,-1,NOT FOUND,-1,NOT FOUND
baker,bread,0.136818,0.29,0.471589595,1,"baker,bread",6,"bread,food,health,body,builder,maker,baker",8,"baker,dessert,delicious,dinner,feed,broth,omelet,pancakes,bread",1,"baker,bread",6,"baker,food,broth,vegetable,crops,grain,bread"
baker,cake,0.182672,0.26,0.398619384,1,"baker,cake",4,"cake,mix,match,maker,baker",2,"baker,dessert,cake",1,"baker,cake",5,"baker,food,gourmet,delicious,pastry,cake"
baker,cookie,0.25819,0.18,0.371011853,2,"baker,cake,cookie",5,"cookie,cake,mix,match,maker,baker",2,"baker,dessert,cookie",2,"baker,food,cookie",5,"baker,food,gourmet,delicious,pudding,cookie"
baker,cupcake,N/A,0.01,0.421579301,-1,NOT FOUND,,,-1,NOT FOUND,-1,NOT FOUND,-1,NOT FOUND
baker,dough,0.295592,0.29,0.326057434,1,"baker,dough",5,"dough,cake,mix,match,maker,baker",2,"baker,baked,dough",1,"baker,dough",6,"baker,food,bouillon,plenty,much,money,dough"
baker,flour,0.295592,0.26,0.414565951,2,"baker,dough,flour",5,"flour,cook,burn,match,maker,baker",2,"baker,bake,flour",2,"baker,cook,flour",4,"baker,food,broth,cauliflower,flour"
baker,hat,-0.00124,0.33,0.150385961,2,"baker,chef,hat",4,"hat,box,match,maker,baker",34,"baker,bake,microwave,oven,detergent,tide,waves,pebble,jewel,expensive,inexpensive,wager,owe,occupation,profession,student,lesson,learn,intellect,intelligent,foolish,silly,amuse,cheerful,glad,upset,weep,child,female,lady,sexy,cuddle,cat,whiskers,hat",2,"baker,chef,hat",10,"baker,food,gourmet,good,worse,worst,misery,grief,migraine,head,hat"
baker,muffin,0.141709,0.12,0.333828837,3,"baker,dough,biscuit,muffin",5,"muffin,toast,burn,match,maker,baker",9,"baker,dessert,delicious,dinner,feed,broth,omelet,bagel,jelly,muffin",2,"baker,cake,muffin",7,"baker,food,broth,vegetable,crops,grain,bread,muffin"
baker,oven,0.177297,0.12,0.351424634,1,"baker,oven",5,"oven,heat,fire,match,maker,baker",3,"baker,bake,microwave,oven",1,"baker,oven",3,"baker,food,roast,oven"
baker,pastry,0.454948,0.34,0.566784143,1,"baker,pastry",5,"pastry,cake,mix,match,maker,baker",1,"baker,pastry",1,"baker,pastry",4,"baker,food,gourmet,delicious,pastry"
baker,pie,0.173616,0.23,0.347930849,1,"baker,pie",5,"pie,cake,mix,match,maker,baker",2,"baker,dessert,pie",1,"baker,pie",1,"baker,pie"
ball,baseball,0.341898,0.69,0.255280435,1,"ball,baseball",1,"baseball,ball",1,"ball,baseball",1,"ball,baseball",3,"ball,volleyball,softball,baseball"
ball,basket,-0.00172,0.52,0.386258572,3,"ball,basketball,hoop,basket",1,"basket,ball",16,"ball,volleyball,racquet,yarn,thread,sew,sleeve,skirt,warm,cool,beverage,brandy,booze,pub,wasted,junk,basket",1,"ball,basket",15,"ball,volleyball,fun,bartender,pub,drink,slurp,food,seasoning,tomato,berry,orchard,tree,lumber,wicker,basket"
ball,basketball,0.268033,0.54,0.286012441,1,"ball,basketball",1,"basketball,ball",2,"ball,volleyball,basketball",1,"ball,basketball",2,"ball,volleyball,basketball"
ball,beach,-0.001578,0.03,0.122697927,3,"ball,basketball,fun,beach",1,"beach,ball",20,"ball,volleyball,racquet,yarn,thread,sew,sleeve,skirt,warm,chill,frost,frosted,dessert,baker,bake,microwave,oven,detergent,tide,waves,beach",1,"ball,beach",8,"ball,volleyball,fun,bartender,rum,quench,water,reef,beach"
ball,bounce,0.061191,0.64,0.383285612,1,"ball,bounce",1,"bounce,ball",25,"ball,volleyball,racquet,yarn,thread,sew,sleeve,skirt,warm,cool,beverage,brandy,rum,throw up,yuck,crude,ghoul,terror,yell,sing,rap,chorus,bible,halo,sphere,bounce",1,"ball,bounce",18,"ball,volleyball,fun,bartender,pub,drink,slurp,food,gourmet,good,manners,bad,unlawful,sheriff,deputy,vet,animal,chimpanzee,bounce"
ball,dog,-0.000882,0.06,0.189556286,2,"ball,boy,dog",4,"dog,house,brick,throw,ball",45,"ball,volleyball,racquet,yarn,thread,sew,sleeve,skirt,warm,chill,frost,frosted,dessert,baker,bake,microwave,oven,detergent,tide,waves,pebble,jewel,expensive,inexpensive,wager,owe,occupation,profession,student,lesson,learn,intellect,intelligent,foolish,silly,amuse,cheerful,glad,upset,weep,child,woman,attractive,handsome,adorable,dog",2,"ball,chain,dog",15,"ball,volleyball,fun,bartender,pub,drink,slurp,food,gourmet,good,manners,bad,unlawful,sheriff,deputy,dog"
ball,game,0.133306,0.63,0.492843211,1,"ball,game",2,"game,tennis,ball",2,"ball,volleyball,game",1,"ball,game",2,"ball,volleyball,game"
ball,hoop,0.145142,0.46,0.471057713,2,"ball,basketball,hoop",2,"hoop,round,ball",24,"ball,volleyball,racquet,yarn,thread,sew,sleeve,skirt,warm,cool,beverage,brandy,rum,throw up,yuck,crude,ghoul,terror,yell,sing,rap,chorus,bible,halo,hoop",2,"ball,basketball,hoop",9,"ball,volleyball,fun,bartender,rum,quench,drench,chlorine,loop,hoop"
ball,net,0.063441,0.17,0.312529862,2,"ball,basketball,net",1,"net,ball",3,"ball,volleyball,racquet,net",1,"ball,net",1,"ball,net"
ball,park,-0.001808,0.28,0.139219105,1,"ball,park",2,"park,play,ball",28,"ball,volleyball,racquet,yarn,thread,sew,sleeve,skirt,warm,chill,frost,frosted,dessert,baker,bake,microwave,oven,detergent,tide,seashore,harbor,captain,lieutenant,sheriff,handcuffs,capture,release,permit,park",1,"ball,park",15,"ball,volleyball,fun,bartender,pub,drink,slurp,food,bouillon,plenty,much,money,cab,taxi,driveway,park"
ball,soccer,0.25644,0.64,0.265018195,1,"ball,soccer",1,"soccer,ball",2,"ball,volleyball,soccer",1,"ball,soccer",2,"ball,volleyball,soccer"
ball,sport,0.279078,0.38,0.167812467,1,"ball,sport",2,"sport,tennis,ball",2,"ball,volleyball,sport",1,"ball,sport",2,"ball,volleyball,sport"
bank,atm,N/A,0,0.206338197,-1,NOT FOUND,,,-1,NOT FOUND,-1,NOT FOUND,-1,NOT FOUND
bank,bank,1,1,1,0,bank,0,bank,0,bank,0,bank,0,bank
bank,burglar,0.18652,0.01,0.167105734,2,"bank,robber,burglar",2,"burglar,robber,bank",14,"bank,debt,expense,expensive,jewel,pebble,waves,reef,harbor,captain,lieutenant,sheriff,handcuffs,jail,burglar",2,"bank,robbery,burglar",5,"bank,teller,wager,purchase,buyer,burglar"
bank,card,-0.001074,0.14,0.194661081,3,"bank,account,charge,card",3,"card,paper,chase,bank",3,"bank,debt,cards,card",2,"bank,business,card",5,"bank,teller,money,employment,proposal,card"
