knife,cutting
knife,dinner
knife,dish
knife,food
knife,fork
knife,killer
knife,kitchen
knife,meal
knife,meat
knife,metal
knife,murderer
knife,plate
knife,sharp
knife,spoon
knife,steak
knife,steel
knife,table
lamp,bedroom
lamp,bright
lamp,bulb
lamp,desk
lamp,electricity
lamp,home
lamp,house
lamp,light
lamp,night
lamp,read
lamp,shade
lamp,study
lamp,switch
lamp,table
leash,cat
leash,collar
leash,control
leash,dog
leash,leather
leash,neck
leash,owner
leash,park
leash,pet
leash,walk
letter,alphabet
letter,envelope
letter,ink
letter,letter
letter,mail
letter,mailbox
letter,mailman
letter,office
letter,opener
letter,paper
letter,pen
letter,pencil
letter,post
letter,stamp
letter,words
lion,africa
lion,antelope
lion,cub
lion,deer
lion,fur
lion,gazelle
lion,grassland
lion,hair
lion,jungle
lion,king
lion,mane
lion,meat
lion,roar
lion,safari
lion,savannah
lion,teeth
lion,tiger
lion,zoo
man,beard
man,car
man,children
man,father
man,hair
man,hammer
man,muscles
man,power
man,sport
man,tools
man,truck
man,woman
mechanic,autoshop
mechanic,car
mechanic,dirt
mechanic,engine
mechanic,fixing
mechanic,garage
mechanic,grease
mechanic,hammer
mechanic,jumpsuit
mechanic,machine
mechanic,oil
mechanic,overalls
mechanic,tire
mechanic,toolbox
mechanic,tools
mechanic,uniform
mechanic,workshop
mechanic,wrench
milk,baby
milk,bag
milk,breakfast
milk,calcium
milk,carton
milk,cereal
milk,cheese
milk,chocolate
milk,container
milk,cookies
milk,cow
milk,cup
milk,farm
milk,fridge
milk,glass
milk,goat
milk,grocery
milk,jug
milk,store
milk,white
monkey,banana
monkey,circus
monkey,fur
monkey,hair
monkey,human
monkey,jungle
monkey,rainforest
monkey,tail
monkey,tree
monkey,vines
monkey,zoo
mouse,basement
mouse,cat
mouse,cheese
mouse,computer
mouse,hole
mouse,house
mouse,size
mouse,small
mouse,tail
mouse,trap
mouse,whiskers
paper,airplane
paper,book
paper,homework
paper,letter
paper,notebook
paper,notes
paper,origami
paper,pen
paper,pencil
paper,printer
paper,school
paper,scissors
paper,stationary
paper,tree
paper,white
paper,writing
pencil,case
pencil,desk
pencil,drawing
pencil,eraser
pencil,exam
pencil,graphite
pencil,hand
pencil,lead
pencil,paper
pencil,pen
pencil,school
pencil,sharpener
pencil,table
pencil,test
pencil,wood
pencil,writing
pie,apple
pie,baker
pie,blueberry
pie,cherry
pie,cream
pie,crust
pie,dessert
pie,filling
pie,fork
pie,ice-cream
pie,oven
pie,plate
pie,pumpkin
pie,thanksgiving
pie,whipped
pilot,air
pilot,airplane
pilot,airport
pilot,attendant
pilot,cap
pilot,flight
pilot,goggles
pilot,hat
pilot,helicopter
pilot,passenger
pilot,sky
pilot,uniform
plate,cup
plate,dinner
plate,dishwasher
plate,food
plate,fork
plate,kitchen
plate,knife
plate,meal
plate,napkin
plate,spoon
plate,table
plate,utensils
police officer,badge
police officer,car
police officer,criminal
police officer,gun
police officer,handcuffs
police officer,law
police officer,police
police officer,siren
police officer,uniform
postman,bag
postman,boxes
postman,car
postman,delivery
postman,dog
postman,envelope
postman,letter
postman,mail
postman,mailbox
postman,office
postman,packages
postman,parcel
postman,post
postman,satchel
postman,shorts
postman,stamps
postman,truck
postman,uniform
pumpkin,autumn
pumpkin,candle
pumpkin,candy
pumpkin,farm
pumpkin,field
pumpkin,halloween
pumpkin,jack-o-lantern
pumpkin,knife
pumpkin,light
pumpkin,orange
pumpkin,patch
pumpkin,pie
pumpkin,seeds
rabbit,bunny
rabbit,burrow
rabbit,cabbage
rabbit,cage
rabbit,carrot
rabbit,ears
rabbit,easter
rabbit,fur
rabbit,grass
rabbit,hole
rabbit,hopping
rabbit,jumping
rabbit,lettuce
rabbit,pet
rabbit,tail
rabbit,teeth
restaurant,chef
restaurant,dish
restaurant,drink
restaurant,food
restaurant,menu
restaurant,money
restaurant,plate
restaurant,table
restaurant,waiter
restaurant,waitress
river,animals
river,boat
river,canoe
river,current
river,fish
river,flow
river,forest
river,kayak
river,lake
river,ocean
river,rocks
river,stones
river,swimming
river,trees
river,water
river,wildlife
santa,beard
santa,cap
santa,children
santa,chimney
santa,christmas
santa,coat
santa,cookies
santa,elves
santa,gifts
santa,hat
santa,presents
santa,red
santa,reindeer
santa,sled
santa,sleigh
santa,snow
santa,suit
santa,tree
school,blackboard
school,books
school,bus
school,children
school,classmates
school,classroom
school,desk
school,exam
school,friends
school,homework
school,learning
school,lockers
school,pencil
school,school
school,students
school,teacher
school,test
scissors,artwork
scissors,blade
scissors,craft
scissors,cut
scissors,glue
scissors,hair
scissors,hand
scissors,knife
scissors,metal
scissors,paper
scissors,rock
scissors,school
scissors,sharp
sheep,barn
sheep,dogs
sheep,farm
sheep,field
sheep,flock
sheep,fur
sheep,grass
sheep,hay
sheep,herd
sheep,herder
sheep,lamb
sheep,meadow
sheep,pasture
sheep,scissors
sheep,shears
sheep,shepard
sheep,sweater
sheep,white
sheep,wolf
sheep,wool
ship,anchor
ship,boat
ship,captain
ship,cargo
ship,crew
ship,cruise
ship,dock
ship,fish
ship,flag
ship,goods
ship,harbour
ship,mast
ship,merchandise
ship,ocean
ship,passenger
ship,people
ship,pirate
ship,plank
ship,port
ship,sailor
ship,sails
ship,sea
ship,titanic
ship,water
shoes,boots
shoes,box
shoes,converse
shoes,dirt
shoes,feet
shoes,floor
shoes,ground
shoes,heels
shoes,high
shoes,holt
shoes,laces
shoes,leather
shoes,mall
shoes,mud
shoes,nike
shoes,renfrew
shoes,running
shoes,shoebox
shoes,shoelaces
shoes,sneakers
shoes,socks
shoes,soles
shoes,store
shoes,toes
shoes,velcro
spider,black
spider,bug
spider,cob
spider,corner
spider,fear
spider,fly
spider,halloween
spider,house
spider,insect
spider,legs
spider,net
spider,poison
spider,scare
spider,shoe
spider,venom
spider,web
student,assignment
student,backpack
student,books
student,class
student,college
student,computer
student,desk
student,education
student,getting
student,homework
student,laptop
student,learning
student,notebook
student,pencil
student,school
student,studying
student,teacher
student,textbooks
student,university
table,chair
table,cutlery
table,dinner
table,dish
table,food
table,homework
table,kitchen
table,legs
table,meal
table,plate
table,tablecloth
table,wood
teacher,apple
teacher,blackboard
teacher,books
teacher,chalk
teacher,class
teacher,classroom
teacher,desk
teacher,homework
teacher,school
teacher,students
teacher,teaching
teacher,whiteboard
tree,bark
tree,bird
tree,branches
tree,earth
tree,forrest
tree,fruit
tree,green
tree,ground
tree,leaves
tree,nest
tree,roots
tree,soil
tree,squirrel
tree,trunk
tree,water
tree,wood
vase,break
vase,crystal
vase,decoration
vase,flower
vase,glass
vase,pretty
vase,table
vase,water
waitress,apron
waitress,drink
waitress,food
waitress,girl
waitress,menu
waitress,money
waitress,notepad
waitress,paper
waitress,plate
waitress,restaurant
waitress,tips
waitress,waiter
witch,besom
witch,broom
witch,broomstick
witch,cape
witch,cat
witch,cauldron
witch,clothing
witch,coat
witch,dark
witch,evil
witch,green
witch,halloween
witch,hat
witch,long
witch,magic
witch,nose
witch,pointy
witch,pot
witch,pumpkin
witch,robe
witch,spell
witch,wand
witch,wart
witch,wizard
woman,beauty
woman,children
woman,clothes
woman,cooking
woman,dress
woman,hair
woman,jewellery
woman,lipstick
woman,long
woman,makeup
woman,man
woman,mascara
woman,mother
woman,purse
woman,shoes
