STUDENT,university (college)
STUDENT,class
STUDENT,desk
STUDENT,homework (assignment)
STUDENT,books (textbooks)
STUDENT,pencil
STUDENT,notebook
TABLE,chair
TABLE,tablecloth
TABLE,wood
TABLE,legs
TABLE,kitchen
TABLE,dinner (meal)
TABLE,food
TABLE,plate (dish)
TABLE,homework 
TABLE,cutlery
TEACHER,teaching
TEACHER,chalk
TEACHER,blackboard (whiteboard)
TEACHER,books
TEACHER,school
TEACHER,desk
TEACHER,classroom
TEACHER,apple
TEACHER,students (class)
TEACHER,homework
TREE,green
TREE,leaves
TREE,branches
TREE,bark
TREE,roots
TREE,fruit
TREE,nest
TREE,trunk
TREE,forrest (wood)
TREE,"ground (earth, soil)"
TREE,squirrel
TREE,water
TREE,bird
VASE,break
VASE,pretty
VASE,water
VASE,glass (crystal)
VASE,table
VASE,decoration
VASE,flower
WAITRESS,waiter
WAITRESS,apron
WAITRESS,notepad (paper)
WAITRESS,menu
WAITRESS,restaurant
WAITRESS,food
WAITRESS,tips
WAITRESS,money
WAITRESS,plate
WAITRESS,drink
WAITRESS,girl
WITCH,green
WITCH,wizard
WITCH,pumpkin
WITCH,"broom (broomstick, besom)"
WITCH,cauldron (pot)
WITCH,hat
WITCH,magic (spell)
WITCH,long nose (pointy)
WITCH,wart
WITCH,cat
WITCH,wand
WITCH,"robe (coat, dark clothing, cape)"
WITCH,halloween
WITCH,evil
WOMAN,cooking
WOMAN,man
WOMAN,children
WOMAN,long hair
WOMAN,dress
WOMAN,shoes
WOMAN,clothes
WOMAN,beauty
WOMAN,jewellery
WOMAN,purse
WOMAN,"makeup (mascara, lipstick)"
WOMAN,mother
